,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
3109,Martin D.,0,3,"My cousin, my gf and I wanted to see what all the hype was about. This being there oldest pizza place in America, the expectations were extremely high. My disclaimer is that we are from Chicago and we feel that while NYC has really good pizza, it is still second to Chicago. That all said, we ordered bread sticks and meatballs as appetizers, none of which were too great. Breadsticks were plain and the sauce was just ok. Meatballs were average. We decided on a margherita pizza with sausage, onions and peppers. The waiter asks if we want roasted red peppers or spicy green peppers. I ask if they are green bell peppers and he said, yeah the spicy ones. Needless to say they were jalapeño peppers...sliced in half. I actually didn't mind them because I like the heat, but my guests weren't so happy. All in all the pizza was ok. But...if you are a tourist and you want a better pizza then hit up Johns on Bleecker or Robertas in Brooklyn. Thank me later!",3/21/2016,23,46,7,PZZ77Qh71KfDgz_HsI8uQw
3110,Chris M.,0,5,"Even though this place is not brickoven (womp womp but healthier I guess), it is really good pizza.Please note, that if you go during dinner time (6:00-8:00), there will be a wait.  They do not take reservations and it is first come, first serve.  The wait usually isn't too bad as the place is huge inside.  If you are coming with 2-4 people, you should be seated 20-40 minutes after you get there.  You can always to go one of the neighboring bars and get a drink.You have to order pizzas by the pie.  I usually get mushrooms and sausage on mine and opt for the smallest pie there is (because I usually go with one other person and it's a lot of food).  The pizza comes out relatively quick and it is key to eat the pizza hot (or wait until the next day for cold pizza; never eat lukewarm pizza - what's the matter with you).  I'm looking at the pictures and I don't know why anything would get anything else at Lombardi's besides the pizza but some of the things do look appetizing.  Maybe I will give it a go next time I go back.  Happy eating, suckers.",1/10/2012,243,176,7,NrENLlUnEI_RuPZIaB5rDA
3111,Peggy A.,0,1,"The ingredients in the cheese pizza were delicious, it's just that the crust got really soggy. I like crisp crust pizza. Also, the bottom side of the crust was covered in black ash from being in the over with burnt dropping from previous pizzas. We weren't given enough napkins to clean off all the smut on our hands. They do not refill any drinks, not even water. They told us the wait would be 20 min and the wait was 45 min. I don't recommend Lombardi's. Tourist trap",11/17/2014,7,20,1,WfRTPSocb869l2S2Z8XERQ
3112,David O.,0,4,Their large Original Pizza is simple but effective.,1/14/2015,0,2,1,-hWiPinzaXyWNnAbJZ1uCA
3113,Ada C.,1,2,"Although I'm a native New Yorker, I hadn't heard about this place until recently. Kinda weird, I know. I went here on a weekend and it was super busy. The wait was really long and there's not much space inside so you have to wait outside. I went here with a friend and we both got the margarita pie. I'm not sure if it was worth the wait though. I've had better pizza in Brooklyn. The pie had almost no cheese on it and the sauce was just okay. I like my pizza with lots of cheese and a decent amount of sauce. The pie was also kind of small. So, this place didn't live up to my expectations. I probably won't make another visit.",4/24/2012,187,154,4,kxfFNz8Bg8jldRKMTUdnSg
3114,Joey L.,0,4,"I like pizza A LOT!  So being a pizza love, I definitely to stop by Lombardi's on my first trip to NYC (c'mon it's the first pizzeria in the US!).  It was definitely a different style of pizza than I expected but the quality and freshness of the ingredients definitely stood out and created a tasty pizza pie.  I will typically order standard cheese pizza to use as a benchmark for quality and then try out the toppings later.  But since this was going to be my only visit, we ordered a large 1/2 meatball 1/2 mushroom pizza and then a small original pizza (with just cheese sauce and basil).The original pizza  was very good, although I wish there was more cheese and the basil stood out a little more.  I guess this is more of a personal preference but overall the it was tasty and you could tell the ingredients were extremely fresh. I love mushrooms, but for some reason mushrooms on pizza is not something I care for, I keep trying it expecting something better, maybe my expectations are too high.My favorite of the 3 flavors was the meatball toppings.  First and foremost, I never knew a Meatball topping existed so meatballs and pizzas?!...#MINDBLOWN!  Of the different flavors of pizza I got, I would definitely recommend getting meatball as a topping.The pizza came out quickly, which is a plus, and it also didn't burn the crap out of my mouth when I first bit into it, a HUGE plus for me.  My only gripe was that I felt very cramped in the booth I was sitting in.  The table didn't have much space (hardly enough for one large pizza and one small pizza).  The overall ambiance was nice and my friends and I were able to have a nice conversation, but after the pizza arrived the it took up the whole table and it was difficult to communicate with a huge pizza in front of you.  This could be good or bad...so let's say it's neutral.I'd definitely come back FYI CASH ONLY!",7/9/2012,159,113,30,JSObKmOOAT0xlAkdmaKIiw
3115,Stacy Y.,0,4,"One of the touristy things I will still do after living here almost 20 years.  Fun, not too expensive and a great way to show out of town-ers pizza in NYC.",3/17/2014,152,35,3,5zpNhN0yw0h972S-cQwOSw
3116,Noel K.,0,5,"Always a destination on my trips back east.  Pizza does not get better than Lombardi's...it is the quintessential pizza.  Perfectly crispy thin crust pizza that is to die for.  I usually go with my wife or a friend and I am good for three slices.  The fact that they do not offer slices is not, and should not be a deterrent.",7/9/2010,144,377,82,ABR2GRBGEopiYYeKMArvrA
3117,Toya M.,0,2,"It was just Pizza.  Nothing special.  Whoever they have on their PR team is doing their job, because they have been in every publication and on every food show. If they didn't have the tourists, I'm not sure how they would stay in business.  I have had better pizza.  There was a long line, but the wait went very fast.  I do love freshly made pizza.  I don't do pizza that has been sitting under a heat lamp all day.  Yuck!The service was OK.  My friend ordered a salad and wanted to substitute olives instead of tomatoes.  Instead of saying that wasn't possible, the waitress charged her for the olives. she should have told her it was going to be an additional fee.  Everything is a la carte!The pizza wasn't bad, but it wasn't exceptional either.  At least I can say I've been.",8/2/2011,66,20,5,E4Zver-Y6mAsXKlm2pVD8A
3118,Andrew G.,1,5,I Love Lombardi's. !st pizzeria in America. Got to go,4/23/2012,99,698,506,4JJfd85Bxt9whgLjzJfzTw
3119,Liz M.,0,1,"I went there with a group of 8 people. We waited around an hour to be seated. The service was horrible. Our table was located on the second floor, a round tiny table where we couldn't even move at all. The waiter thought we were 7 people instead of 8. But, we told him it was 8 people since the beginning. So, after we reminded him it was 8 people again, he gave us a dirty look and said, "" oh, now is 8"". Unbelievable...Also, that table look like for 5 people instead of 8 people. So, it was really uncomfortable. We ordered four large original Margherita (pizza). Each pizza with different toppings (Anchovies, Pepperoni, Meatballs, Sweet Italian Sauce). When the pizza came, I was disappointed. The one with Anchovies was extremely salty. The rest of the pizzas were average. The cheese was not fresh, the tomato sauce was a little dry. The service was horrible from beginning to the end. But at least, I could eat the pizza. I understand people go to Lombardi because it is the first Pizzeria in the United States. But trust me, it's not worth it. This place  is a tourist trap. People who live in NYC know there are other pizza places to go. If you want pizza, I will say try Keste.  I would not recommended anyone to Lombardi ever.",8/30/2015,0,77,0,yaBDOvLqAo7JggNT_M3yQQ
3120,Ed G.,0,1,"Pretty much over rated. I only went here because it was featured on on of the food channels as a place to go in New York. First of all is the price, for $50 for a medium pie that I have to pay cash for -- I find that excessive. Now if the quality were to match the price that might be OK. I really did not find it better than my local pizza place. Bear in mind, they only take cash (must be a tax cheat in there somewhere). The other annoying thing is that You go in the front door and get ushered out the back. Kind of like a cattle run.",3/9/2015,3,169,0,DYUv26h7rLcJZiydVTWdIQ
3121,Duke C.,1,5,"Really really good pizza.  I'm from Los Angeles and it's hard to find some truly unique pizza spots so when I went to NY with a group of friends, we had to try Lombardi's.  It didn't disappoint.We went on a Sunday night around 8 and we still had to wait for about 30 minutes, but it was worth the wait..  We ordered a red sauce with sauteed spinach, meatballs, mushrooms, and red onions.  Service was fast and our pizza just hot out of the oven.  The high oven heat definitely makes the pizza since everything was cooked, even the onions (sometimes at they may be uncooked while others are already done).  The meatball was amazing.  It's weird for Californians to get meatballs on their pizzas but we were all very happy that we did.  Perfect amount of sauce and cheese with that crispy crust made me realized just why Lombardi's has been regarded as one of the best.  It is a tourist spot but there's a reason why both New Yorkers and tourists both go.  It's just that good.  Trust.",12/18/2009,1031,1205,46,LyrAjv8V6HWkceuTB4Xtkw
