,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
1864,Jeff F.,1,4,"Never been to Gravesend? Yeah, me neither...until now. And it was def worth a visit out to this much-heralded pizza joint on a rather mundane strip in South Brooklyn. Why?The squares man, the squares! Not quite a grandma's, not quite a sicilian and def not you're average slice of pie. This is a whole new category, almost like an upside down slice with the ample sweet red sauce on top and cheese nestled comfortably underneath on top of crispy, thick crust.And due to the high volume they're always coming out pippin hot n fresh...no stale ass, laying around pies here.And in addition to the unique pies, the layout of this place is noteworthy due to a LARGE patio deck with picnic tables out front for your sun-worshiping pleasure. A great way to spend a leisurely lunch throwin down some tasty squares!And lest you think that's all there is to it, this is a 3 in 1 kinda place with a wait serviced indoor portion if you want something slightly more formal and of course, there's the spumoni next door serving up the name sake Italian ice cream.So gas up your metrocard and day trip it or make it a pit stop on your way to Coney Island.",4/12/2011,224,260,964,qctH-ANPIIcJM4w5u7JyVA
1865,Nino R.,0,3,"I really wasn't impressed with the round or square slice.  Maybe I was still in shock from Di Fara.  You see, on this day, I decided to visit three pizza icons in Brooklyn; Di Fara, L&B, and Totonno's...known to many as the ""Three Kings.""L&B was stop #2 on my trip.  Mind you, I had just waited 30 minutes at Di Fara for a slice, a slice that was topped with very fine extra virgin olive oil and fresh basil.  I still had that flavor on my pallet.  The round or the square at L&B could not compare.  For what it is, it's decent and priced right.  I didn't have the opportunity to try the spumoni or ices, but I'll definitely get around to it--so a review is a possible.  This review is based solely on their to plain slices.  And for me, they were kinda plain.A bit of a letdown...",8/5/2013,306,2147,1484,4u8zZaT5m7nO1WazdKA2sw
1866,Jan G.,0,4,"L & B is well known by those from South Brooklyn.  They specialize in Sicilian pizza but with the cheese under the sauce.My family and I are big fans of the pizza.  Because of the volume of business L & B does, the pizza is almost always piping hot and crisp, not soggy.The pizza is a bit more saucy than it is cheesy.  There is limited indoor seating in the winter but ample outdoor seating in the warmer months.  There is also a restaurant attached to the pizzeria.  Great food and good portion sizes.  The staff is very accommodating and I never have a problem ordering a dish that is no longer on the menu.  I couldn't give five stars because their waiter service is usually painfully slow - even when the restaurant is not crowded.",3/17/2017,0,13,0,a5WUGn8eOWOvRuptT7xwIA
1867,Harry H.,0,5,I love this place. Everytime i order from here i get half a tray! Amazing pizza even when its hot or cold!!,2/2/2014,5,66,93,ESggcCIuOsR_0teivXMKnA
1868,GinaMaria B.,0,5,"At L&B ""half square"" is 12 slices of delicious heaven. This is the best square in Brooklyn, hands down. The slice is made with cheeses under the sauce, and generous Parmesan on top. I would eat here every single day if I could. I've been going to L&B since I was a kid; the restaurant also hits it out of the park. Delicious Cesar Salads, Calamari, and fried mozzarella. Grab some Spumoni ice on the way out; you really can't go wrong at this place.",4/1/2015,317,28,41,mc1uMMv_lWrrG9rgiOKkvw
1869,Katie L.,1,3,"Based on L&B takeout -- My office ordered 10 boxes of L&B's famous Sicilian pizzas on 2 separate occasions, and both times I was incredibly underwhelmed. I get the whole ""mozzarella melting into the dough before topping with the sauce"" dynamic, but didn't think it produced anything particularly tasty. Both times the pies arrived partially cold (we're in WFC across from 9/11 site, so I may give them some leeway there), but both times I also tasted a hint of something rancid. Maybe it was the sauce, or the hardened cheese that hadn't melded entirely into the dough and just laid like a dried clump of wax, but it was off-putting.  The dough was good, not crisp because again it was traveling, but the sauce was a bit too heavy, and weighed down the slice. I think they'd be better straight out of the oven, but still not extraordinary.I will say my Italian coworkers could not stop raving about L&B, cold Sicilians and all, more for sentimental value than anything else. The other ethnic make-up of our office were not blown away. Another +1 star because both times they were free lunches so I'll be fine.",3/6/2011,270,264,706,g9fb9xwV9299kImBKR5DQQ
1870,Suzanne M.,0,5,You'll never have another slice like the square here.  This place is an institution and rightfully so. You never get a square here that's been sitting around cause there's always a line of people waiting for it. I don't have the same fgeelings about the restaurant. To me I'm going for the pizza and spumoni nothing else.,11/30/2015,0,66,1,OHtfpp65k3X99sDoALSAjg
1871,Richard B.,1,5,"I love the Sicilian slices here. Even if you don't like the way they look, you will soon become entranced by its saucy aroma and cheesy loveliness. I didn't come here too much growing up, but now that I can drive there in under a minute, I will be returning alot more. The ice cream is also awesome, I got a large cup of pumpkin and hazelnut ice cream for $3.50. Brooklyn prices for some of the best pizza and ice cream you are gonna get. You cannot beat L&B. Its a top contender.",11/18/2009,981,1009,621,tF0mOWYhWFAAbC14sebS4Q
1872,Mario P.,0,3,I been going to L & B for years.  pizza is good but it use to be better years ago. I love the ice cream. spumoni and lemon ice,3/11/2016,0,4,0,DjbAcBjkKXvTzawyvIHrhA
1873,Maria A.,0,5,"Came to this pizzeria with my co-workers after an event. No wonder my boss was adamant about coming here! Best Sicilian pizza I have ever had. And of course don't forget the Italian ices. My co-workers loved the Oreo ices; mine was Lemon & cherry. Takes me back to when i was a kid! Outdoor seating may not be for everybody, but for a summer hang out, it did the trick. Love it and will definitely go back!",8/8/2013Updated review,40,78,23,f7bwb1jLx1LIWMmvwvu2Cg
1874,raphael c.,0,4,I love their sisilian pizza it's the best and you should try their Spumonie it's out of this world very tasty this place has been around a long time,7/4/2013Previous review,64,33,0,FJqoMSGtYEYC74HSB7rpTA
1875,David L.,0,4,"Ordered delivery from here for a half Sicilian pie.   Great crust, and great sauce.  Reheats amazingly well the next day :).",1/22/2017,5,94,0,rzuqaOZZxHg8KMKeKwrrnw
1876,Sasha B.,1,5,A NYC staple... The square pie is one of a kind... I've never had a slice quite like it.,5/22/2015,192,899,45,KisZIfo92_OB_hMa7TvM5A
1877,Ann S.,1,2,"I was very happy to try the sicilian pizza here, but it was nothing special. The highlight of my visit here was their spumoni. It was very delicious! Their pastas here were also quite delicious, so you can give that a try.",5/6/2013,60,195,508,bXdD4kfAA_fwcAgC2CErlw
1878,Member B.,0,4,"The best Sicilian slice of my life!! I was a bit skeptical because I am more of a cheese lover than sauce on pizza but this is the only pizza pie defies that rule for me. If you're going to eat it you need to go on an empty stomach because I was full after 2 slices. You have to put this place on your list!! The interior of the restaurant is really tight and it has a classic renaissance vibe to it. If you just want pizza, they have a to go area outside for just that. I also tried their calamari and it was delicious, I would love to eat the other stuff on their menu but I feel like I never have room and you can't go to Spumoni's without ordering the pizza!",11/5/2013,1,88,21,7kj7DnM4dtvvdUTRlZ-_Wg
1879,Danielle T.,0,5,"Been here quite a few times and always service was fantastic, friendly and timely. The ambience is soothing and warm; makes you want to stay a really long time. For an appetizer I recommend the fried calamari. If you don't get an appetizer that's alright because the bread they bring out is quite delicious.Pizzas were certainly above your average pizza shop's. Awesome spumonis.Of the three pastas we got, with proscuitto was my favorite. It's hard to screw up and it wasn't anything fancy but this one had all its components come together well.",11/21/2016,38,29,3,s4WrOQnpryAepYcbsuOLqQ
1880,Brian L.,0,5,"Friends and I I took a trip to Brooklyn a little while ago to run some errands and go to this place. L&B apparently had the best Sicilian Pizza evaaaar! which means I had to try it. Well first off, I was surprised that ordering, paying, and getting the pizza all happened in under 3 minutes--L&B is constantly baking pies, so you can get your pizza with little to no waiting!I've never had Sicilian pizza before, so I can't compare this to prior experiences... however, I must admit that this was some bomb pizza. The crust/bread was soft and chewy, the tomato sauce was sweet and well seasoned, and the cheese added a nice touch of richness. Although the Sicilian seems rather simple, it works and is something I'd definitely come back for...Side Note: Spumoni ice was BOMB too!",5/2/2013,69,272,9,upyQU6FBJJT4HoEutWmACg
1881,Therese F.,0,5,I love their pizza ! It's so tasty. The spumoni is delicious too. I believe the reg slices are only $2.50 each and it's amazing. Recommend their pizza very much :~),10/16/2015,82,71,105,ZbkfRPt-YiHm7rIGH7vGgg
